vin,list_price,sale_price,list_date,sale_date,cost_price,model_id,salesperson_id,dealership_id
CT4GE21RXBLA14279,31351,30654,2021-07-29,2021-07-29,27867,1400,103,2001
CT4UE11DXBLA12327,36522,35711,2021-01-01,2021-01-09,32464,1400,112,2005
CT4UE11DXBLA12315,38678,37818,2021-02-01,2021-02-15,34380,1400,103,2001
CT4GE41RXBLA27280,35978,35178,2021-02-01,2021-02-16,31980,1400,106,2005
CT4UE11DXBLA12301,38152,37305,2021-03-15,2021-03-17,33913,1400,112,2005
CT4GE21RXBLA14309,36512,35701,2021-04-25,2021-04-25,32455,1400,109,2002
CT4GE41RXBLA17287,33787,33037,2021-01-01,2021-01-01,30033,1400,106,2005
CT4GE61RXBLA15353,39891,39005,2021-03-15,2021-03-16,35459,1400,103,2001
CT4GE41RXBLA17298,35562,34772,2021-06-01,2021-06-02,31610,1400,109,2002
CT4GE61RXBLA15368,32998,32265,2021-04-25,2021-04-30,29332,1400,103,2001
CT4UE11DXBLA12308,32932,32200,2021-01-01,2021-01-01,29273,1400,109,2002
CT4GE61RXBLA15443,40399,39501,2021-03-15,2021-03-15,35910,1400,103,2001
CT4GE11RXBLA13262,37066,36242,2021-03-01,2021-03-01,32947,1400,109,2002
CT4UE11DXBLA12348,39673,38791,2021-04-01,2021-04-02,35265,1400,103,2001
CT4GE61RXBLA15365,40166,39273,2021-04-01,2021-04-21,35703,1400,112,2005
CT4GE61RXBLA15318,33381,32640,2021-05-21,2021-05-28,29672,1400,103,2001
CT4GE71RXBLA16272,41980,41047,2021-01-01,2021-01-01,37315,1400,112,2005
CT4GE41RXBLA27298,32895,32164,2021-01-01,2021-04-21,29240,1400,106,2005
CT4GE11RXBLA13276,33985,33230,2021-01-01,2021-01-14,30209,1400,112,2005
CT4GE21RXBLA24312,39492,38615,2021-03-15,2021-03-17,35104,1400,109,2002
CT4GE61RXBLA15350,34769,33997,2021-05-21,2021-05-21,30906,1400,112,2005
CT4GE71RXBLA26277,35157,34376,2021-03-15,2021-03-15,31251,1400,106,2005
CT4UE11DXBLA12279,38881,38016,2021-06-01,2021-06-01,34560,1400,112,2005
CT4UE11DXBLA12359,41903,40971,2021-06-01,2021-06-01,37247,1400,112,2005
CT4GE61RXBLA15389,39157,38287,2021-04-25,2021-04-28,34807,1400,109,2002
CT4GE21RXBLA14322,36937,36116,2021-04-25,2021-04-30,32833,1400,112,2005
CT4UE11DXBLA12368,33654,32906,2021-03-15,2021-03-16,29914,1400,109,2002
CT4UE11DXBLA12344,38780,37918,2021-05-21,2021-05-24,34471,1400,103,2001
CT4GE21RXBLA14276,41239,40323,2021-01-01,2021-01-01,36657,1400,112,2005
CT4GE61RXBLA15422,41658,40732,2021-06-01,2021-06-01,37029,1400,103,2001
CT4GE61RXBLA15303,40373,39476,2021-04-25,2021-04-25,35887,1400,103,2001
CT4GE61RXBLA25440,35914,35116,2021-03-01,2021-08-08,31924,1400,109,2002
CT4GE21RXBLA14297,35975,35176,2021-04-25,2021-04-25,31978,1400,109,2002
CT4GE61RXBLA25443,33099,32363,2021-03-15,2021-03-15,29421,1400,112,2005
CT4GE71RXBLA16314,33605,32858,2021-03-15,2021-03-21,29871,1400,109,2002
CT4GE61RXBLA15315,41294,40377,2021-04-25,2021-04-25,36706,1400,106,2005
CT4UE11DXBLA12265,38700,37840,2021-04-01,2021-04-01,34400,1400,106,2005
CT4GE71RXBLA26264,35950,35152,2021-07-29,2021-08-01,31956,1400,109,2002
CT4GE61RXBLA15427,39601,38721,2021-01-01,2021-01-21,35201,1400,106,2005
CT4GE61RXBLA15414,36628,35814,2021-05-21,2021-05-23,32558,1400,109,2002
CT4GE71RXBLA16311,43056,42099,2021-05-21,2021-05-26,38272,1400,112,2005
CT4GE61RXBLA15356,32100,31387,2021-07-29,2021-07-29,28533,1400,106,2005
CT4UE11DXBLA12341,40871,39963,2021-01-01,2021-01-01,36330,1400,112,2005
CT4GE71RXBLA16285,37854,37013,2021-07-29,2021-07-29,33648,1400,103,2001
CT4GE21RXBLA14291,37555,36721,2021-04-25,2021-05-08,33383,1400,103,2001
CT4GE41RXBLA17273,32160,31446,2021-04-25,2021-04-25,28587,1400,103,2001
CT4GE21RXBLA24294,36515,35704,2021-06-01,2021-06-01,32458,1400,103,2001
CT4GE61RXBLA15360,31729,31024,2021-04-25,2021-04-25,28204,1400,106,2005
CT4GE21RXBLA24291,31619,30917,2021-04-25,2021-04-30,28106,1400,112,2005
CT4GE21RXBLA14285,38445,37591,2021-02-01,2021-02-15,34173,1400,109,2002
CT4GE71RXBLA26267,36443,35633,2021-07-29,2021-08-03,32394,1400,112,2005
CT4GE41RXBLA27283,40726,39821,2021-07-29,2021-07-29,36201,1400,109,2002
CT4GE71RXBLA26299,37714,36876,2021-01-01,2021-01-03,33524,1400,112,2005
CT4GE21RXBLA14271,38568,37711,2021-03-15,2021-03-15,34283,1400,106,2005
CT541RXBLA27291,32586,31862,2021-01-01,2021-01-05,28965,1500,111,2003
CT521RXBLA24315,34516,33749,2021-01-01,2021-01-01,30681,1500,112,2005
CT561RXBLA15356,41221,40305,2021-04-25,2021-04-25,36641,1500,106,2005
CT571RXBLA16312,32457,31736,2021-07-29,2021-07-29,28851,1500,101,2001
CT541RXBLA17287,35233,34450,2021-07-29,2021-07-29,31318,1500,106,2005
CT571RXBLA16294,39971,39082,2021-07-29,2021-07-29,35529,1500,104,2002
CT561RXBLA15279,37927,37084,2021-01-01,2021-01-21,33713,1500,106,2005
CT521RXBLA24293,38080,37234,2021-01-01,2021-02-03,33849,1500,102,2004
CT561RXBLA15329,41014,40103,2021-02-01,2021-02-21,36457,1500,108,2003
CT571RXBLA16308,40216,39323,2021-06-01,2021-06-25,35748,1500,101,2001
CT561RXBLA15323,35078,34299,2021-05-21,2021-05-21,31181,1500,108,2003
CT571RXBLA16281,36752,35935,2021-04-25,2021-04-25,32668,1500,101,2001
CT541RXBLA17279,30888,30201,2021-04-25,2021-04-27,27456,1500,108,2003
CT511DXBLA12280,41453,40532,2021-04-25,2021-04-30,36847,1500,101,2001
CT561RXBLA15369,33553,32808,2021-03-15,2021-03-15,29825,1500,106,2005
CT511DXBLA12306,40972,40062,2021-03-15,2021-03-15,36420,1500,107,2000
CT511DXBLA12332,39978,39090,2021-02-01,2021-02-15,35536,1500,105,2000
CT561RXBLA15426,35748,34954,2021-04-25,2021-05-03,31776,1500,105,2000
CT561RXBLA15295,39112,38243,2021-03-15,2021-03-14,34766,1500,111,2003
CT541RXBLA17318,37609,36773,2021-03-01,2021-03-01,33430,1500,108,2003
CT541RXBLA17275,31852,31144,2021-04-01,2021-04-01,28313,1500,111,2003
CT511DXBLA12322,35097,34317,2021-04-01,2021-04-21,31197,1500,101,2001
CT541RXBLA17262,39219,38347,2021-06-01,2021-06-01,34861,1500,105,2000
CT511DXBLA12354,40390,39493,2021-07-29,2021-07-30,35903,1500,109,2002
CT571RXBLA26295,33612,32865,2021-07-29,2021-07-29,29877,1500,111,2003
CT511RXBLA13264,39594,38715,2021-01-01,2021-01-01,35195,1500,112,2005
CT571RXBLA26299,33252,32513,2021-01-01,2021-01-30,29557,1500,108,2003
CT521RXBLA14309,37688,36850,2021-02-01,2021-02-21,33500,1500,110,2004
CT561RXBLA15414,42683,41734,2021-01-01,2021-01-31,37940,1500,110,2004
CT521RXBLA14265,29529,28873,2021-01-01,2021-01-30,26248,1500,102,2004
CT561RXBLA15382,28899,28257,2021-02-01,2021-02-15,25688,1500,106,2005
CT561RXBLA15368,38259,37408,2021-03-15,2021-03-15,34008,1500,111,2003
CT541RXBLA17294,37820,36979,2021-06-01,2021-06-01,33618,1500,107,2000
CT511RXBLA13262,34946,34170,2021-04-25,2021-05-04,31064,1500,107,2000
CT511DXBLA12296,34148,33389,2021-04-25,2021-05-01,30353,1500,108,2003
CT541RXBLA17305,37862,37020,2021-04-25,2021-04-30,33655,1500,101,2001
CT561RXBLA15395,36361,35553,2021-05-21,2021-05-24,32321,1500,101,2001
CT521RXBLA14262,40639,39736,2021-07-29,2021-07-29,36123,1500,101,2001
CT541RXBLA17309,37184,36358,2021-03-15,2021-03-15,33052,1500,107,2000
CT511RXBLA13279,36927,36106,2021-03-15,2021-03-15,32824,1500,110,2004
CT561RXBLA15446,29687,29027,2021-03-15,2021-03-15,26388,1500,107,2000
CT541RXBLA17320,34734,33963,2021-01-01,2021-01-02,30875,1500,101,2001
CT511DXBLA12358,33139,32402,2021-06-01,2021-06-01,29457,1500,108,2003
CT571RXBLA26282,35860,35064,2021-04-01,2021-04-01,31876,1500,109,2002
CT571RXBLA26278,35810,35014,2021-04-01,2021-04-21,31831,1500,104,2002
CT521RXBLA24311,33417,32674,2021-07-29,2021-07-29,29704,1500,112,2005
CT561RXBLA25439,34305,33542,2021-04-25,2021-05-01,30493,1500,110,2004
CT541RXBLA17304,37460,36628,2021-04-25,2021-05-02,33298,1500,106,2005
CT561RXBLA15387,32203,31488,2021-05-21,2021-05-21,28625,1500,111,2003
CT571RXBLA26277,37054,36231,2021-07-29,2021-07-29,32937,1500,101,2001
CT561RXBLA15334,35585,34794,2021-03-01,2021-03-01,31631,1500,104,2002
CT511DXBLA12316,38128,37281,2021-04-01,2021-04-21,33891,1500,107,2000
CT561RXBLA15280,36231,35426,2021-07-29,2021-07-31,32205,1500,104,2002
CT561RXBLA15374,37952,37109,2021-03-01,2021-03-01,33735,1500,107,2000
CT521RXBLA24316,33906,33152,2021-07-29,2021-07-29,30138,1500,103,2001
CT521RXBLA14300,38470,37615,2021-07-29,2021-08-21,34196,1500,101,2001
CT541RXBLA27271,31543,30842,2021-07-29,2021-07-30,28038,1500,103,2001
CT561RXBLA15347,30447,29770,2021-01-01,2021-01-31,27064,1500,106,2005
CT511DXBLA12338,34123,33365,2021-01-01,2021-05-28,30332,1500,108,2003
CT561RXBLA15313,30805,30121,2021-03-15,2021-03-30,27382,1500,112,2005
CT541RXBLA27263,41762,40834,2021-01-01,2021-01-03,37122,1500,110,2004
CT561RXBLA15264,33712,32962,2021-03-15,2021-03-15,29966,1500,103,2001
CT561RXBLA15429,36563,35751,2021-03-15,2021-03-15,32500,1500,110,2004
CT561RXBLA15348,31324,30628,2021-06-01,2021-06-01,27844,1500,101,2001
CT561RXBLA15425,33918,33165,2021-06-01,2021-06-01,30150,1500,110,2004
CT511DXBLA12339,39157,38287,2021-06-01,2021-06-01,34806,1500,106,2005
CT511DXBLA12264,36245,35440,2021-03-15,2021-03-15,32218,1500,109,2002
CT561RXBLA15352,31963,31253,2021-01-01,2021-01-11,28412,1500,102,2004
CT511DXBLA12275,33381,32639,2021-01-01,2021-01-30,29672,1500,106,2005
CT561RXBLA15276,35812,35017,2021-03-01,2021-08-08,31833,1500,101,2001
CT541RXBLA17314,30477,29800,2021-07-29,2021-07-31,27090,1500,101,2001
CT561RXBLA15400,34532,33764,2021-03-15,2021-03-21,30695,1500,104,2002
CT511DXBLA12279,38262,37412,2021-07-29,2021-07-29,34011,1500,104,2002
CT561RXBLA15283,33607,32860,2021-07-29,2021-07-29,29873,1500,109,2002
CT571RXBLA16285,34757,33985,2021-01-01,2021-01-01,30895,1500,106,2005
CT511DXBLA12328,35536,34747,2021-07-29,2021-08-30,31588,1500,103,2001
CT561RXBLA15363,35861,35064,2021-01-01,2021-01-09,31877,1500,102,2004
CT511DXBLA12288,34118,33359,2021-01-01,2021-02-01,30327,1500,108,2003
CT511DXBLA12305,38716,37855,2021-02-01,2021-02-17,34414,1500,110,2004
CT541RXBLA17274,38274,37423,2021-03-15,2021-03-30,34021,1500,105,2000
CT571RXBLA16293,35089,34309,2021-01-01,2021-04-12,31190,1500,108,2003
CT561RXBLA25443,38157,37309,2021-04-25,2021-04-30,33917,1500,111,2003
CT571RXBLA26265,32459,31737,2021-04-25,2021-05-01,28852,1500,107,2000
CT521RXBLA14283,31968,31257,2021-04-25,2021-04-30,28416,1500,108,2003
CT561RXBLA15415,33464,32721,2021-01-01,2021-01-01,29746,1500,107,2000
CT561RXBLA15335,34952,34176,2021-03-15,2021-03-15,31069,1500,102,2004
CT561RXBLA15289,33876,33124,2021-03-15,2021-03-16,30112,1500,110,2004
CT511DXBLA12271,35210,34428,2021-04-25,2021-04-25,31298,1500,111,2003
CT571RXBLA16302,32847,32117,2021-07-29,2021-07-29,29197,1500,109,2002
CT571RXBLA26273,39882,38995,2021-04-25,2021-04-25,35450,1500,109,2002
CT561RXBLA15340,40065,39174,2021-03-01,2021-03-01,35613,1500,108,2003
CT511DXBLA12299,36359,35551,2021-04-25,2021-04-26,32319,1500,106,2005
CT541RXBLA27280,36681,35866,2021-05-21,2021-05-22,32605,1500,105,2000
CT561RXBLA15311,32564,31841,2021-07-29,2021-07-29,28946,1500,108,2003
CT571RXBLA16314,37007,36185,2021-07-29,2021-07-29,32895,1500,109,2002
CT571RXBLA26264,31350,30653,2021-02-01,2021-02-21,27866,1500,110,2004
CT511RXBLA13269,29534,28877,2021-01-01,2021-01-21,26252,1500,104,2002
CT571RXBLA16263,34796,34023,2021-04-25,2021-04-25,30930,1500,105,2000
CT511DXBLA12345,38157,37309,2021-04-25,2021-05-01,33917,1500,108,2003
CT521RXBLA24302,38782,37920,2021-04-25,2021-04-30,34473,1500,108,2003
CT571RXBLA16311,38224,37374,2021-01-01,2021-01-01,33976,1500,107,2000
CT511DXBLA12343,35358,34572,2021-06-01,2021-06-01,31429,1500,108,2003
CT541RXBLA17317,34234,33473,2021-06-01,2021-06-01,30430,1500,110,2004
CT561RXBLA15447,42283,41344,2021-06-01,2021-06-01,37585,1500,112,2005
CT541RXBLA27270,35022,34243,2021-04-25,2021-04-29,31130,1500,102,2004
CT521RXBLA24288,35096,34316,2021-04-25,2021-04-25,31197,1500,111,2003
CT561RXBLA15404,36323,35516,2021-04-25,2021-05-04,32287,1500,105,2000
CT541RXBLA17300,30641,29960,2021-04-25,2021-04-25,27237,1500,103,2001
CT541RXBLA17290,40902,39993,2021-03-15,2021-03-17,36358,1500,104,2002
CT561RXBLA15312,33253,32514,2021-01-01,2021-01-01,29558,1500,106,2005
CT521RXBLA14314,34163,33403,2021-07-29,2021-09-12,30367,1500,101,2001
CT561RXBLA15322,34790,34017,2021-07-29,2021-07-29,30924,1500,109,2002
CT521RXBLA14296,28828,28188,2021-01-01,2021-01-01,25625,1500,112,2005
CT521RXBLA14310,36689,35873,2021-01-01,2021-01-30,32612,1500,102,2004
CT541RXBLA17283,39438,38561,2021-03-01,2021-05-30,35056,1500,108,2003
CT561RXBLA15438,33337,32596,2021-01-01,2021-01-30,29633,1500,106,2005
CT511DXBLA12327,40954,40044,2021-01-01,2021-05-28,36403,1500,108,2003
CT571RXBLA16298,32742,32014,2021-03-01,2021-03-29,29104,1500,108,2003
CT571RXBLA16305,33817,33065,2021-06-01,2021-06-10,30059,1500,104,2002
CT561RXBLA15442,35116,34336,2021-04-25,2021-04-29,31215,1500,108,2003
CT561RXBLA15405,30315,29641,2021-04-25,2021-04-26,26946,1500,102,2004
CT511DXBLA12350,38033,37188,2021-06-01,2021-06-01,33807,1500,108,2003
CT511DXBLA12320,42370,41429,2021-06-01,2021-06-01,37663,1500,101,2001
CT521RXBLA24307,34938,34162,2021-04-25,2021-05-08,31056,1500,104,2002
CT571RXBLA16271,37827,36987,2021-01-01,2021-01-03,33624,1500,107,2000
CT521RXBLA14305,36547,35734,2021-03-15,2021-03-15,32486,1500,106,2005
CT561RXBLA15304,37597,36762,2021-03-15,2021-03-15,33420,1500,104,2002
CT541RXBLA17299,34827,34053,2021-01-01,2021-01-05,30958,1500,110,2004
CT561RXBLA15310,32503,31781,2021-04-25,2021-04-30,28892,1500,112,2005
CT561RXBLA15357,37125,36300,2021-05-21,2021-05-25,33000,1500,107,2000
CT511RXBLA13268,37151,36326,2021-07-29,2021-07-29,33023,1500,106,2005
CT561RXBLA15396,39172,38302,2021-01-01,2021-01-01,34820,1500,104,2002
CT521RXBLA14301,36274,35468,2021-04-25,2021-04-30,32244,1500,101,2001
CT561RXBLA15287,30408,29732,2021-07-29,2021-07-29,27029,1500,103,2001
CT561RXBLA15298,30630,29949,2021-07-29,2021-07-29,27226,1500,108,2003
CT521RXBLA24289,36246,35440,2021-01-01,2021-01-01,32219,1500,110,2004
CT571RXBLA16306,36448,35638,2021-01-01,2021-01-30,32398,1500,101,2001
CT561RXBLA15275,39509,38631,2021-02-01,2021-02-17,35119,1500,106,2005
CT571RXBLA16292,29965,29299,2021-01-01,2021-01-31,26635,1500,109,2002
CT521RXBLA14323,35848,35051,2021-01-01,2021-04-12,31865,1500,101,2001
CT541RXBLA17261,32453,31732,2021-05-21,2021-05-21,28847,1500,106,2005
CT571RXBLA26290,35149,34368,2021-03-15,2021-03-15,31244,1500,104,2002
CT511DXBLA12298,39244,38372,2021-06-01,2021-06-01,34884,1500,110,2004
CT511DXBLA12270,39039,38171,2021-04-25,2021-04-26,34701,1500,111,2003
CT511DXBLA12346,29614,28956,2021-04-25,2021-04-25,26323,1500,101,2001
CT561RXBLA15386,37481,36648,2021-04-25,2021-05-01,33316,1500,106,2005
CT561RXBLA15434,34758,33986,2021-01-01,2021-01-01,30896,1500,111,2003
CT511DXBLA12292,33134,32398,2021-03-15,2021-03-15,29453,1500,105,2000
CT521RXBLA24306,33469,32725,2021-05-21,2021-05-21,29750,1500,103,2001
CT541RXBLA27281,41515,40593,2021-07-29,2021-07-29,36903,1500,107,2000
CT541RXBLA27295,36333,35526,2021-06-01,2021-06-01,32296,1500,103,2001
CT541RXBLA17288,36168,35364,2021-04-25,2021-04-25,32149,1500,107,2000
CT561RXBLA15271,33642,32894,2021-04-25,2021-04-30,29904,1500,102,2004
CT561RXBLA15377,34986,34209,2021-04-25,2021-04-30,31099,1500,107,2000
CT541RXBLA17269,36616,35802,2021-01-01,2021-01-01,32548,1500,111,2003
CT521RXBLA24298,36463,35652,2021-04-01,2021-04-01,32411,1500,107,2000
CT571RXBLA16280,32234,31518,2021-04-01,2021-04-21,28653,1500,112,2005
CT561RXBLA15303,33024,32290,2021-04-01,2021-04-21,29355,1500,103,2001
CT521RXBLA24297,41956,41024,2021-06-01,2021-06-01,37294,1500,106,2005
CT561RXBLA15391,35633,34841,2021-04-25,2021-04-25,31674,1500,111,2003
CT521RXBLA14271,37878,37036,2021-07-29,2021-07-29,33669,1500,106,2005
CT521RXBLA14263,38353,37501,2021-07-29,2021-07-29,34092,1500,110,2004
CT511DXBLA12315,29382,28729,2021-01-01,2021-01-24,26117,1500,103,2001
CT561RXBLA15359,38608,37750,2021-01-01,2021-01-30,34318,1500,105,2000
CT521RXBLA14282,33382,32640,2021-03-01,2021-03-22,29673,1500,106,2005
CT511RXBLA13280,38329,37478,2021-03-15,2021-03-21,34071,1500,104,2002
CT561RXBLA15421,32899,32168,2021-06-01,2021-06-01,29244,1500,102,2004
CT521RXBLA14274,35664,34872,2021-04-25,2021-04-25,31701,1500,110,2004
CT511RXBLA13263,36818,36000,2021-05-21,2021-05-21,32727,1500,110,2004
CT511DXBLA12362,29587,28930,2021-07-29,2021-07-29,26300,1500,103,2001
CT541RXBLA27276,38351,37499,2021-07-29,2021-07-29,34090,1500,102,2004
CT511DXBLA12363,32851,32121,2021-03-15,2021-03-17,29201,1500,104,2002
CT521RXBLA14291,40298,39402,2021-01-01,2021-01-05,35820,1500,103,2001
CT511DXBLA12284,39056,38188,2021-06-01,2021-06-01,34717,1500,105,2000
CT571RXBLA16267,32856,32126,2021-06-01,2021-06-01,29205,1500,103,2001
CT561RXBLA15370,37717,36879,2021-06-01,2021-06-01,33527,1500,104,2002
CT521RXBLA14287,36112,35310,2021-01-01,2021-01-08,32100,1500,111,2003
CT511DXBLA12310,35776,34981,2021-07-29,2021-07-29,31801,1500,111,2003
CT561RXBLA15267,28809,28169,2021-04-25,2021-04-30,25608,1500,107,2000
CT541RXBLA17313,30308,29635,2021-03-15,2021-03-15,26941,1500,109,2002
CT541RXBLA17273,40669,39766,2021-04-01,2021-04-03,36151,1500,103,2001
CT521RXBLA14278,35115,34335,2021-04-01,2021-04-21,31214,1500,102,2004
CT561RXBLA25444,31330,30634,2021-04-01,2021-04-21,27849,1500,101,2001
CT571RXBLA16307,36971,36149,2021-04-25,2021-04-25,32863,1500,112,2005
CT561RXBLA25448,38116,37269,2021-05-21,2021-05-21,33881,1500,105,2000
CT561RXBLA15296,29363,28710,2021-05-21,2021-05-21,26100,1500,111,2003
CT571RXBLA16268,37787,36947,2021-07-29,2021-08-01,33588,1500,104,2002
CT571RXBLA26289,34817,34044,2021-01-01,2021-01-30,30949,1500,103,2001
CT511DXBLA12367,37737,36898,2021-02-01,2021-02-15,33544,1500,108,2003
CT521RXBLA14322,35802,35007,2021-02-01,2021-02-15,31824,1500,112,2005
CT541RXBLA17298,37816,36975,2021-05-21,2021-05-21,33614,1500,109,2002
CT511DXBLA12297,36760,35943,2021-06-01,2021-06-01,32676,1500,109,2002
CT521RXBLA14273,33780,33029,2021-04-25,2021-04-29,30027,1500,109,2002
CT571RXBLA16276,40106,39215,2021-03-15,2021-03-15,35650,1500,108,2003
CT561RXBLA15410,37016,36193,2021-03-15,2021-03-15,32903,1500,105,2000
CT541RXBLA27296,33187,32449,2021-07-29,2021-07-29,29499,1500,104,2002
CT521RXBLA14292,30527,29849,2021-07-29,2021-07-29,27135,1500,104,2002
CT521RXBLA14319,35727,34933,2021-01-01,2021-01-01,31757,1500,111,2003
CT571RXBLA16288,40007,39118,2021-01-01,2021-01-03,35562,1500,105,2000
CT511DXBLA12353,38909,38045,2021-01-01,2021-01-01,34586,1500,106,2005
CT4V61RXBLA15351,52146,50987,2021-04-01,2021-04-01,46352,1450,101,2001
CT4V61RXBLA15349,53380,52194,2021-01-01,2021-01-01,47449,1450,111,2003
CT4V61RXBLA15411,50486,49364,2021-01-01,2021-01-01,44877,1450,106,2005
CT4V61RXBLA15305,51324,50184,2021-07-29,2021-07-29,45621,1450,105,2000
CT4V21RXBLA14314,51368,50226,2021-05-21,2021-05-24,45660,1450,102,2004
CT4V61RXBLA15283,51644,50497,2021-05-21,2021-05-21,45906,1450,107,2000
CT4V71RXBLA26263,48294,47220,2021-07-29,2021-07-29,42928,1450,108,2003
CT4V41RXBLA17273,54741,53525,2021-07-29,2021-07-29,48659,1450,103,2001
CT4V41RXBLA17270,49177,48084,2021-01-01,2021-01-02,43713,1450,112,2005
CT4V61RXBLA15271,49127,48036,2021-01-01,2021-01-09,43669,1450,102,2004
CT4V41RXBLA27292,50659,49533,2021-02-01,2021-02-16,45030,1450,112,2005
CT4V61RXBLA15392,47129,46081,2021-03-01,2021-05-30,41892,1450,112,2005
CT4V21RXBLA14327,53930,52732,2021-06-01,2021-06-06,47938,1450,107,2000
CT4V61RXBLA15432,49913,48804,2021-06-01,2021-06-01,44367,1450,109,2002
CT4V11DXBLA12338,49149,48057,2021-04-25,2021-04-25,43688,1450,109,2002
CT4V71RXBLA16276,53251,52068,2021-04-25,2021-04-30,47335,1450,108,2003
CT4V11DXBLA12308,50020,48909,2021-05-21,2021-05-21,44463,1450,109,2002
CT4V71RXBLA16272,51599,50453,2021-05-21,2021-05-21,45866,1450,112,2005
CT4V41RXBLA17305,54374,53166,2021-06-01,2021-06-03,48332,1450,101,2001
CT4V11DXBLA12291,49994,48883,2021-06-01,2021-06-01,44439,1450,108,2003
CT4V61RXBLA15437,47517,46461,2021-04-25,2021-04-28,42238,1450,102,2004
CT4V61RXBLA15282,53779,52584,2021-04-25,2021-04-30,47803,1450,109,2002
CT4V11DXBLA12297,51258,50119,2021-07-29,2021-07-29,45563,1450,109,2002
CT4V61RXBLA15394,57238,55966,2021-01-01,2021-01-07,50878,1450,102,2004
CT4V41RXBLA17267,51062,49927,2021-03-01,2021-08-08,45388,1450,109,2002
CT4V11DXBLA12315,56432,55178,2021-04-25,2021-04-25,50161,1450,103,2001
CT4V11DXBLA12295,52556,51388,2021-03-15,2021-03-15,46717,1450,108,2003
CT4V21RXBLA24288,46635,45598,2021-01-01,2021-01-01,41453,1450,109,2002
CT4V61RXBLA15267,56245,54996,2021-01-01,2021-01-01,49996,1450,107,2000
CT4V11DXBLA12261,51156,50019,2021-03-15,2021-03-15,45472,1450,103,2001
CT4V21RXBLA24292,57506,56228,2021-01-01,2021-01-01,51117,1450,110,2004
CT4V21RXBLA14301,50693,49567,2021-04-25,2021-04-30,45061,1450,103,2001
CT4V21RXBLA14308,55223,53996,2021-03-01,2021-03-01,49087,1450,104,2002
CT4V11RXBLA13271,50108,48994,2021-04-01,2021-04-01,44540,1450,105,2000
CT4V11DXBLA12277,54701,53486,2021-07-29,2021-07-31,48623,1450,102,2004
CT4V11DXBLA12361,54648,53434,2021-07-29,2021-07-29,48576,1450,108,2003
CT4V21RXBLA14316,47504,46449,2021-07-29,2021-07-29,42226,1450,101,2001
CT4V61RXBLA15423,51181,50043,2021-07-29,2021-09-12,45494,1450,101,2001
CT4V61RXBLA15341,47199,46150,2021-07-29,2021-07-31,41954,1450,106,2005
CT4V61RXBLA15352,51907,50753,2021-07-29,2021-07-29,46139,1450,112,2005
CT4V21RXBLA24316,47646,46587,2021-07-29,2021-07-29,42352,1450,109,2002
CT4V21RXBLA14278,56151,54903,2021-01-01,2021-01-30,49912,1450,106,2005
CT4V71RXBLA26278,50104,48990,2021-02-01,2021-02-15,44537,1450,108,2003
CT4V61RXBLA15314,47407,46353,2021-03-01,2021-05-30,42139,1450,108,2003
CT4V11RXBLA13276,53937,52739,2021-03-15,2021-03-21,47944,1450,110,2004
CT4V41RXBLA17300,50343,49225,2021-03-15,2021-03-30,44750,1450,105,2000
CT4V71RXBLA26288,56109,54863,2021-01-01,2021-01-30,49875,1450,107,2000
CT4V41RXBLA27270,52208,51048,2021-02-01,2021-02-27,46407,1450,112,2005
CT4V61RXBLA15321,53209,52027,2021-01-01,2021-01-21,47297,1450,104,2002
CT4V61RXBLA15379,57746,56462,2021-04-25,2021-05-02,51329,1450,107,2000
CT4V61RXBLA15416,54967,53746,2021-05-21,2021-05-21,48860,1450,105,2000
CT4V61RXBLA15384,55328,54099,2021-07-29,2021-07-29,49181,1450,102,2004
CT4V71RXBLA26268,46594,45559,2021-03-15,2021-03-15,41417,1450,109,2002
CT4V41RXBLA17279,49622,48519,2021-06-01,2021-06-01,44108,1450,101,2001
CT4V11DXBLA12280,56828,55565,2021-06-01,2021-06-01,50514,1450,101,2001
CT4V11DXBLA12287,48381,47305,2021-06-01,2021-06-01,43005,1450,110,2004
CT4V61RXBLA15263,49150,48058,2021-07-29,2021-07-29,43689,1450,109,2002
CT4V21RXBLA14298,51980,50824,2021-01-01,2021-01-08,46204,1450,102,2004
CT4V21RXBLA14264,49926,48816,2021-01-01,2021-01-30,44379,1450,109,2002
CT4V61RXBLA15346,57143,55873,2021-01-01,2021-01-30,50794,1450,106,2005
CT4V71RXBLA16278,51720,50571,2021-01-01,2021-02-02,45973,1450,103,2001
CT4V11DXBLA12346,53156,51975,2021-03-01,2021-03-22,47250,1450,105,2000
CT4V61RXBLA15429,50310,49192,2021-07-29,2021-07-29,44720,1450,112,2005
CT4V41RXBLA27281,46929,45886,2021-04-25,2021-04-25,41714,1450,109,2002
CT4V71RXBLA16275,55811,54571,2021-04-25,2021-04-25,49610,1450,103,2001
CT4V41RXBLA17285,55980,54736,2021-04-25,2021-04-30,49760,1450,105,2000
CT4V61RXBLA15318,50860,49730,2021-01-01,2021-01-01,45209,1450,108,2003
CT4V21RXBLA14268,47601,46543,2021-03-15,2021-03-16,42312,1450,108,2003
CT4V61RXBLA15420,50250,49134,2021-01-01,2021-01-01,44667,1450,109,2002
CT4V11DXBLA12337,56737,55477,2021-03-15,2021-03-15,50433,1450,112,2005
CT4V61RXBLA15264,51313,50172,2021-01-01,2021-01-01,45611,1450,111,2003
